Date,Open,High,Low,Close,Adj Close,Volume
2013-05-22,62.0,63.27000045776367,61.529998779296875,62.279998779296875,52.38683319091797,6317500
2013-05-23,62.09000015258789,62.81999969482422,61.81999969482422,62.36000061035156,52.4541130065918,4479100
2013-05-24,62.02000045776367,62.52000045776367,61.4900016784668,62.060001373291016,52.20177459716797,4697900
2013-05-28,62.4900016784668,63.58000183105469,62.400001525878906,63.34000015258789,53.278446197509766,5341000
2013-05-29,63.31999969482422,63.54999923706055,62.810001373291016,63.349998474121094,53.28685760498047,5009100
2013-05-30,63.43000030517578,64.9000015258789,63.02000045776367,64.66000366210938,54.38876724243164,5671300
2013-05-31,64.44999694824219,64.8499984741211,62.599998474121094,62.630001068115234,52.68123245239258,5888300
2013-06-03,62.88999938964844,63.0,62.09000015258789,62.79999923706055,52.8242301940918,3756200
2013-06-04,62.599998474121094,62.9900016784668,61.91999816894531,62.36000061035156,52.4541130065918,5151100
2013-06-05,63.0099983215332,63.11000061035156,61.650001525878906,61.75,51.9410285949707,5380100
2013-06-06,61.75,61.91999816894531,60.95000076293945,61.91999816894531,52.08402633666992,4711400
2013-06-07,62.27000045776367,62.93000030517578,61.70000076293945,62.56999969482422,52.630767822265625,5214700
2013-06-10,62.58000183105469,63.900001525878906,62.56999969482422,63.68000030517578,53.5644416809082,5256600
2013-06-11,63.150001525878906,64.55999755859375,62.70000076293945,63.93000030517578,53.77472686767578,6063400
2013-06-12,64.23999786376953,64.51000213623047,63.619998931884766,63.83000183105469,53.690616607666016,3891100
2013-06-13,63.70000076293945,64.20999908447266,63.150001525878906,64.1500015258789,54.19752883911133,4379500
2013-06-14,64.12999725341797,64.44999694824219,63.59000015258789,63.79999923706055,53.90182876586914,3122600
2013-06-17,64.29000091552734,65.23999786376953,64.0999984741211,64.37000274658203,54.38338851928711,4975000
2013-06-18,64.9000015258789,65.70999908447266,64.45999908447266,65.68000030517578,55.490150451660156,5183300
2013-06-19,65.69999694824219,66.16000366210938,65.2300033569336,65.26000213623047,55.135311126708984,6370200
2013-06-20,64.80000305175781,64.81999969482422,63.650001525878906,63.79999923706055,53.90182876586914,5748300
2013-06-21,64.19000244140625,64.83000183105469,63.43000030517578,63.900001525878906,53.986331939697266,7806500
2013-06-24,63.4900016784668,65.04000091552734,63.459999084472656,64.6500015258789,54.619956970214844,5717100
2013-06-25,65.02999877929688,65.54000091552734,63.65999984741211,63.72999954223633,53.84269714355469,4959100
2013-06-26,64.02999877929688,65.05999755859375,64.0199966430664,64.77999877929688,54.72978210449219,4851700
2013-06-27,65.05999755859375,66.19000244140625,64.95999908447266,66.08999633789062,55.8365478515625,4483600
2013-06-28,65.62000274658203,66.12999725341797,65.04000091552734,65.4800033569336,55.321189880371094,6867800
2013-07-01,65.88999938964844,66.36000061035156,65.5199966430664,65.62999725341797,55.447906494140625,3736500
2013-07-02,65.43000030517578,65.66000366210938,65.05000305175781,65.2699966430664,55.143760681152344,4484800
2013-07-03,64.95999908447266,65.83999633789062,64.6500015258789,65.54000091552734,55.37187576293945,2271100
2013-07-05,65.95999908447266,66.19000244140625,65.2699966430664,66.16999816894531,55.90414810180664,2356500
2013-07-08,66.94999694824219,67.58000183105469,66.36000061035156,67.55999755859375,57.07848358154297,6192500
2013-07-09,68.0199966430664,68.44999694824219,67.29000091552734,67.97000122070312,57.424896240234375,4275700
2013-07-10,68.0,68.75,67.61000061035156,67.69000244140625,57.188323974609375,4383900
2013-07-11,68.2699966430664,68.55000305175781,67.6500015258789,68.36000061035156,57.754390716552734,6588900
2013-07-12,68.56999969482422,68.73999786376953,67.69000244140625,68.0,57.45022964477539,4645600
2013-07-15,68.12999725341797,68.19000244140625,67.45999908447266,67.62000274658203,57.12918472290039,3813600
2013-07-16,67.23999786376953,67.3499984741211,66.55999755859375,66.91000366210938,56.52935028076172,5459600
2013-07-17,67.01000213623047,67.44000244140625,65.91999816894531,66.2300033569336,55.954833984375,8904300
2013-07-18,69.3499984741211,70.8499984741211,68.91000366210938,70.55000305175781,59.6046142578125,14082900
2013-07-19,70.61000061035156,72.08999633789062,70.16000366210938,71.44999694824219,60.36499786376953,7504900
2013-07-22,71.55999755859375,72.54000091552734,71.4000015258789,72.18000030517578,60.981727600097656,5038000
2013-07-23,72.20999908447266,72.73999786376953,71.81999969482422,72.69000244140625,61.41260528564453,3934300
2013-07-24,72.80999755859375,73.1500015258789,72.18000030517578,72.52999877929688,61.27743148803711,6023300
2013-07-25,72.08000183105469,72.62000274658203,71.69999694824219,72.62000274658203,61.35347366333008,3840600
2013-07-26,72.12999725341797,72.58999633789062,71.56999969482422,72.20999908447266,61.007076263427734,3826000
2013-07-29,72.11000061035156,72.86000061035156,71.95999908447266,72.79000091552734,61.497093200683594,3835300
2013-07-30,72.87999725341797,73.22000122070312,71.9800033569336,72.2699966430664,61.057769775390625,5375400
2013-07-31,72.47000122070312,73.66000366210938,72.47000122070312,72.8499984741211,61.54777145385742,5964700
2013-08-01,73.2300033569336,73.5199966430664,72.9000015258789,73.16000366210938,61.80970001220703,3254000
2013-08-02,73.02999877929688,73.02999877929688,71.93000030517578,72.26000213623047,61.04933547973633,3622500
2013-08-05,72.36000061035156,73.58000183105469,72.30000305175781,73.33999633789062,61.961753845214844,2871000
2013-08-06,73.18000030517578,73.37000274658203,72.52999877929688,73.23999786376953,61.87728500366211,3089500
2013-08-07,73.18000030517578,73.4000015258789,72.62000274658203,72.91999816894531,61.606929779052734,2807300
2013-08-08,73.1500015258789,73.66999816894531,72.86000061035156,73.18000030517578,61.826560974121094,2171600
2013-08-09,73.19999694824219,73.58999633789062,72.2699966430664,72.93000030517578,61.61539077758789,2556900
2013-08-12,72.41000366210938,72.58999633789062,72.01000213623047,72.38999938964844,61.15914535522461,3043300
2013-08-13,72.43000030517578,73.38999938964844,72.30999755859375,73.3499984741211,61.970211029052734,2627400
2013-08-14,73.19000244140625,73.30000305175781,72.30999755859375,72.48999786376953,61.24362564086914,3079000
2013-08-15,71.98999786376953,72.62000274658203,71.37000274658203,71.4000015258789,60.322731018066406,3402000
2013-08-16,71.1500015258789,71.9800033569336,71.0,71.43000030517578,60.34808349609375,3323600
2013-08-19,71.52999877929688,72.19999694824219,71.45999908447266,71.70999908447266,60.58464813232422,2794800
2013-08-20,71.8499984741211,72.83999633789062,71.61000061035156,72.45999908447266,61.21828079223633,3110000
2013-08-21,72.18000030517578,72.33999633789062,71.47000122070312,71.8499984741211,60.70293426513672,3314200
2013-08-22,72.04000091552734,72.73999786376953,71.83000183105469,71.97000122070312,60.804298400878906,2959400
2013-08-23,72.01000213623047,72.72000122070312,71.91000366210938,72.54000091552734,61.285865783691406,3215600
2013-08-26,72.63999938964844,72.91999816894531,72.27999877929688,72.37999725341797,61.150699615478516,2797700
2013-08-27,71.94999694824219,72.13999938964844,71.31999969482422,71.5199966430664,60.42411422729492,3626200
2013-08-28,71.4000015258789,72.16000366210938,71.3499984741211,71.54000091552734,60.441009521484375,3297700
2013-08-29,71.33999633789062,72.83000183105469,71.1500015258789,72.44000244140625,61.20138168334961,5243500
2013-08-30,72.45999908447266,72.80999755859375,71.48999786376953,71.73999786376953,60.6099739074707,4186200
2013-09-03,71.80999755859375,72.7699966430664,71.79000091552734,72.55999755859375,61.302764892578125,3801500
2013-09-04,72.45999908447266,73.3499984741211,72.19999694824219,73.3499984741211,61.970211029052734,3333600
2013-09-05,73.33999633789062,74.2300033569336,73.13999938964844,74.04000091552734,62.553165435791016,2861600
2013-09-06,74.23999786376953,74.79000091552734,72.55000305175781,74.05999755859375,62.57006072998047,3584100
2013-09-09,74.11000061035156,74.55000305175781,73.77999877929688,74.25,62.73057174682617,2629600
2013-09-10,74.5999984741211,74.63999938964844,73.83999633789062,74.62999725341797,63.051605224609375,3925400
2013-09-11,74.58000183105469,75.19000244140625,74.33000183105469,75.18000030517578,63.75547790527344,3819200
2013-09-12,75.31999969482422,75.5,74.69999694824219,74.73999786376953,63.38235855102539,2823800
2013-09-13,74.91999816894531,75.25,74.12000274658203,74.4800033569336,63.16184616088867,3421000
2013-09-16,75.08999633789062,75.87999725341797,74.97000122070312,75.12000274658203,63.70458984375,4224800
2013-09-17,75.11000061035156,75.3499984741211,73.93000030517578,74.30999755859375,63.0177116394043,5138100
2013-09-18,74.1500015258789,74.19000244140625,72.44000244140625,73.04000091552734,61.94068908691406,7725600
2013-09-19,73.08999633789062,73.12000274658203,70.62000274658203,70.83999633789062,60.07501220703125,8322900
2013-09-20,70.55000305175781,71.75,70.4000015258789,70.56999969482422,59.84604263305664,9088700
2013-09-23,70.80000305175781,71.94000244140625,70.62000274658203,71.81999969482422,60.906070709228516,4482500
2013-09-24,72.18000030517578,72.94000244140625,71.62999725341797,72.31999969482422,61.33011245727539,4855200
2013-09-25,72.30000305175781,72.66000366210938,71.86000061035156,71.9800033569336,61.041770935058594,4812900
2013-09-26,72.0,72.80999755859375,71.91999816894531,72.16000366210938,61.194427490234375,2413200
2013-09-27,71.69999694824219,72.11000061035156,71.5,71.98999786376953,61.050235748291016,3548000
2013-09-30,71.29000091552734,71.66999816894531,71.01000213623047,71.61000061035156,60.728004455566406,4183600
2013-10-01,71.73999786376953,72.94000244140625,71.6500015258789,72.58000183105469,61.55059814453125,4322300
2013-10-02,72.23999786376953,72.62999725341797,72.06999969482422,72.56999969482422,61.5421142578125,2705700
2013-10-03,72.5,72.9800033569336,72.26000213623047,72.5199966430664,61.49974060058594,5038300
2013-10-04,72.5,73.13999938964844,72.2300033569336,72.98999786376953,61.898284912109375,4297600
2013-10-07,72.58999633789062,72.69999694824219,72.16000366210938,72.16999816894531,61.20289993286133,4787000
2013-10-08,72.0,72.41999816894531,71.43000030517578,71.4800033569336,60.61774826049805,6049100
2013-10-09,71.70999908447266,71.87999725341797,71.18000030517578,71.37999725341797,60.532962799072266,4464100
2013-10-10,72.12999725341797,73.9800033569336,71.83999633789062,73.9800033569336,62.73783493041992,4894300
2013-10-11,73.93000030517578,74.2699966430664,73.5,74.2699966430664,62.9837760925293,2935800
2013-10-14,73.86000061035156,74.80999755859375,73.5199966430664,74.72000122070312,63.36540985107422,2562200
2013-10-15,74.51000213623047,74.93000030517578,73.76000213623047,73.87000274658203,62.64458084106445,2922900
2013-10-16,74.5,75.48999786376953,74.37999725341797,75.19000244140625,63.76400375366211,4368600
2013-10-17,71.7699966430664,72.87999725341797,71.05000305175781,71.37000274658203,60.52446365356445,21810200
2013-10-18,71.26000213623047,71.3499984741211,67.54000091552734,68.76000213623047,58.311100006103516,21080600
2013-10-21,68.6500015258789,68.7699966430664,67.08999633789062,68.19999694824219,57.83618927001953,11496900
2013-10-22,68.22000122070312,69.62999725341797,68.22000122070312,68.86000061035156,58.3958854675293,7647300
2013-10-23,68.51000213623047,68.61000061035156,67.6500015258789,68.01000213623047,57.67505645751953,8227700
2013-10-24,68.01000213623047,68.38999938964844,67.18000030517578,67.61000061035156,57.33584976196289,6352500
2013-10-25,67.51000213623047,68.18000030517578,67.27999877929688,67.62000274658203,57.344329833984375,6892500
2013-10-28,67.55000305175781,67.80000305175781,66.72000122070312,66.94000244140625,56.767669677734375,6989300
2013-10-29,66.87999725341797,68.1500015258789,66.8499984741211,68.08000183105469,57.734432220458984,5860000
2013-10-30,68.12000274658203,68.66999816894531,67.7699966430664,68.01000213623047,57.67505645751953,4360500
2013-10-31,68.4000015258789,68.70999908447266,67.86000061035156,68.26000213623047,57.8870735168457,4216700
2013-11-01,68.2699966430664,68.69999694824219,67.94999694824219,68.62999725341797,58.20082092285156,4459000
2013-11-04,68.77999877929688,69.26000213623047,68.36000061035156,68.94999694824219,58.472206115722656,3698700
2013-11-05,68.5,68.94000244140625,68.2699966430664,68.72000122070312,58.27717971801758,3328700
2013-11-06,68.87000274658203,71.0199966430664,68.80000305175781,70.29000091552734,59.60859680175781,5479400
2013-11-07,70.9000015258789,70.9800033569336,69.66000366210938,69.76000213623047,59.15913009643555,4497300
2013-11-08,69.69999694824219,70.52999877929688,69.63999938964844,70.5,59.78669357299805,3741900
2013-11-11,70.7300033569336,70.94999694824219,70.29000091552734,70.5,59.78669357299805,3082600
2013-11-12,70.47000122070312,70.9000015258789,69.87000274658203,69.94999694824219,59.320228576660156,3604800
2013-11-13,69.94999694824219,71.12999725341797,69.80999755859375,71.01000213623047,60.21916198730469,3879500
2013-11-14,71.33999633789062,71.5999984741211,70.94000244140625,71.44000244140625,60.58385467529297,3581200
2013-11-15,71.12999725341797,71.95999908447266,71.08999633789062,71.87000274658203,60.9484977722168,3872600
2013-11-18,71.97000122070312,72.0999984741211,71.5,71.68000030517578,60.787349700927734,3263700
2013-11-19,71.76000213623047,71.91000366210938,71.26000213623047,71.61000061035156,60.728004455566406,4260900
2013-11-20,71.87999725341797,72.86000061035156,71.66000366210938,71.9800033569336,61.041770935058594,5031300
2013-11-21,72.38999938964844,73.68000030517578,72.37000274658203,72.91000366210938,61.83045959472656,4368000
2013-11-22,72.91000366210938,73.75,72.80000305175781,73.73999786376953,62.53432083129883,3178400
2013-11-25,74.0,74.66000366210938,73.79000091552734,74.06999969482422,62.81415939331055,3773900
2013-11-26,74.20999908447266,74.98999786376953,74.05000305175781,74.5199966430664,63.195796966552734,4635400
2013-11-27,74.66999816894531,74.93000030517578,74.08000183105469,74.36000061035156,63.06009292602539,3640600
2013-11-29,74.58999633789062,74.93000030517578,74.2300033569336,74.4800033569336,63.16184616088867,2025600
2013-12-02,73.63999938964844,74.44999694824219,73.63999938964844,74.16000366210938,62.890499114990234,4276000
2013-12-03,74.13999938964844,74.13999938964844,72.91999816894531,73.7300033569336,62.52585983276367,5162400
2013-12-04,73.0199966430664,74.41000366210938,72.54000091552734,73.6500015258789,62.69609832763672,5548700
2013-12-05,73.31999969482422,73.68000030517578,72.54000091552734,72.75,61.929962158203125,4104700
2013-12-06,73.2300033569336,73.72000122070312,72.83999633789062,73.5,62.568416595458984,3886000
2013-12-09,73.5,74.30999755859375,73.43000030517578,73.72000122070312,62.755706787109375,3988600
2013-12-10,73.69999694824219,74.41000366210938,73.68000030517578,74.05000305175781,63.036590576171875,3741100
2013-12-11,74.08000183105469,74.0999984741211,71.9000015258789,72.13999938964844,61.41069030761719,7304300
2013-12-12,72.19000244140625,72.56999969482422,70.91000366210938,71.01000213623047,60.448726654052734,5815300
2013-12-13,71.19999694824219,71.86000061035156,70.45999908447266,70.4800033569336,59.99757385253906,4737000
2013-12-16,70.7300033569336,71.37999725341797,70.52999877929688,71.05999755859375,60.49128723144531,4369500
2013-12-17,71.22000122070312,71.22000122070312,70.19999694824219,70.7300033569336,60.21039581298828,4280100
2013-12-18,71.02999877929688,72.47000122070312,70.69999694824219,72.37999725341797,61.614986419677734,4975700
2013-12-19,72.16999816894531,72.52999877929688,71.66999816894531,72.38999938964844,61.62348556518555,4359200
2013-12-20,72.62999725341797,73.7300033569336,72.62000274658203,73.3499984741211,62.44071578979492,7511500
2013-12-23,73.83999633789062,74.58999633789062,73.70999908447266,74.3499984741211,63.291988372802734,3263100
2013-12-24,74.19999694824219,74.41999816894531,73.91999816894531,74.12999725341797,63.10469055175781,1253500
2013-12-26,74.44000244140625,74.97000122070312,74.27999877929688,74.8499984741211,63.71764373779297,2121000
2013-12-27,75.0,75.31999969482422,74.58000183105469,74.69000244140625,63.58141326904297,2859900
2013-12-30,74.8499984741211,75.04000091552734,74.30999755859375,74.77999877929688,63.658016204833984,1983800
2013-12-31,75.0,75.54000091552734,74.62999725341797,75.30000305175781,64.10067749023438,2280000
2014-01-02,74.91000366210938,75.29000091552734,74.51000213623047,74.56999969482422,63.479278564453125,3067000
2014-01-03,74.80000305175781,75.76000213623047,74.5999984741211,75.0999984741211,63.93041229248047,3206400
2014-01-06,75.41999816894531,75.41999816894531,74.12000274658203,74.23999786376953,63.198341369628906,3424500
2014-01-07,74.94000244140625,77.33000183105469,74.94000244140625,76.51000213623047,65.1307373046875,6542500
2014-01-08,76.33000183105469,76.45999908447266,75.4800033569336,75.62000274658203,64.3730697631836,6172200
2014-01-09,75.6500015258789,76.23999786376953,75.6500015258789,76.08000183105469,64.76468658447266,6291500
2014-01-10,76.19999694824219,76.30000305175781,74.55000305175781,74.69999694824219,63.589935302734375,6632200
2014-01-13,74.66999816894531,75.0,73.68000030517578,73.94000244140625,62.94295883178711,5248700
2014-01-14,74.05000305175781,74.33999633789062,73.69000244140625,74.0199966430664,63.01103973388672,5783900
2014-01-15,73.98999786376953,74.86000061035156,73.98999786376953,74.83999633789062,63.70908737182617,7043300
2014-01-16,74.12999725341797,74.83999633789062,72.1500015258789,72.76000213623047,61.938472747802734,8892800
2014-01-17,73.12000274658203,73.12000274658203,72.30000305175781,72.5199966430664,61.73418426513672,5551300
2014-01-21,72.72000122070312,73.62000274658203,72.41000366210938,73.16000366210938,62.27898406982422,6379300
2014-01-22,73.83000183105469,73.93000030517578,73.23999786376953,73.4000015258789,62.483280181884766,4864700
2014-01-23,72.69999694824219,73.69000244140625,72.48999786376953,73.19999694824219,62.31303024291992,5050300
2014-01-24,72.83000183105469,72.91999816894531,71.37999725341797,71.5999984741211,60.950992584228516,5523600
2014-01-27,71.30999755859375,72.19999694824219,71.13999938964844,71.6500015258789,60.99355697631836,4233600
2014-01-28,71.6500015258789,72.36000061035156,71.47000122070312,71.70999908447266,61.04462814331055,2932700
2014-01-29,71.38999938964844,72.95999908447266,70.83999633789062,71.26000213623047,60.66157531738281,6005100
2014-01-30,71.69999694824219,73.04000091552734,71.52999877929688,72.80000305175781,61.97249984741211,4254000
2014-01-31,71.87000274658203,72.3499984741211,71.44999694824219,72.27999877929688,61.529884338378906,4291500
2014-02-03,72.13999938964844,72.20999908447266,70.63999938964844,70.73999786376953,60.21888732910156,4526100
2014-02-04,70.80000305175781,71.0,69.80000305175781,70.51000213623047,60.023094177246094,4646100
2014-02-05,69.94000244140625,71.19999694824219,69.83000183105469,70.81999969482422,60.2869873046875,4394300
2014-02-06,70.7699966430664,71.05999755859375,70.08999633789062,70.87000274658203,60.329566955566406,4765600
2014-02-07,70.5,71.6500015258789,70.11000061035156,71.36000061035156,60.74669647216797,6902900
